,Brand,Screen_Size(inches),SR_Height,SR_Width,Pixel_Density,Weight(gr),Thickness(mm),Battery_Capacity(mAh),Processor_Clock_Speed,Price_Sale
231,Samsung,5.497052019803144,1845,2593,424,150.34305789460697,6.115246859234838,5525,3.0032631912500576,492.1188367605415
232,OnePlus,5.1780738604301275,2386,2318,398,277.7799002202624,8.905374967867353,3452,2.7489824692672054,836.7636151561981
233,OnePlus,4.7247547783292845,3764,1433,472,242.94804928662333,10.237007239035668,4664,1.0530980791053273,551.2382362344681
234,Xiaomi,4.358426160514308,3687,2375,446,151.4818300383991,8.072634867420062,4379,2.3539876593255338,1102.058292240733
235,OnePlus,4.549600165506838,3593,1310,305,286.1146839748042,7.583329636776701,2036,2.2800306904882337,1081.0077406860846
236,Samsung,4.285200768167831,3352,2556,270,132.9568681606267,8.329378111810554,3599,2.389011227284758,1047.559767948013
237,Samsung,5.783759005720908,2910,2541,336,273.3910032408804,8.545467157690958,5698,2.1715440759185025,789.3905942973224
238,Samsung,6.774937468324131,2338,2808,370,118.08515405258092,5.226483814565427,2712,2.533648041485169,1121.443689706301
239,Xiaomi,7.507974426585619,2462,3113,474,173.95817740664026,5.8850500972878335,2021,1.404023578120158,867.1895173098253
240,OnePlus,4.6419820070102755,3250,1349,471,280.32178065971084,6.134969401828124,4098,1.0910132440829803,788.585367432976
241,Xiaomi,6.662637281752935,2348,2525,271,245.75996745973654,9.77010641795582,5972,1.0531114482310437,516.8571202619015
242,Samsung,6.6636382237318825,1537,2166,171,173.30952025514858,5.752776861292052,3487,3.2674824604039667,821.8608140290493
243,Xiaomi,7.473780174482414,2041,2809,312,206.27571406335755,11.797151284141908,4769,2.8389045729997804,1256.2624013729887
244,Samsung,7.562763527810086,2005,1224,552,295.1465180123658,10.683670524609509,5795,2.4993985234537575,468.2414379399609
245,OnePlus,7.121230201250477,3776,1087,293,287.26416301993635,6.5901319284259765,4566,1.751953185412699,1138.6911683274595
246,OnePlus,6.20409438576983,2029,1466,505,268.63152944760736,5.3177043656850715,5971,1.7057270270156477,612.6694663224902
247,OnePlus,4.163952830613717,2180,1891,393,120.11440770649644,6.08937445033054,2524,2.9318227220852786,1192.6766408384983
248,Xiaomi,4.668175268965452,2207,1066,194,102.54179001458594,5.0332668845083255,3932,1.9890745942476473,872.8134746650337
249,Samsung,4.269939309769818,2989,2916,589,114.75377067975792,10.889338222053798,4375,2.5641653457732363,570.3745537944861
250,Xiaomi,7.030497184276926,2848,2532,257,275.1258838310001,11.853245595692567,3948,2.768761457448929,987.5417759172824
251,Samsung,7.335959852104388,2119,1364,214,141.83401332316944,10.838925002469118,2962,1.875078504427511,899.0949054452678
252,Xiaomi,4.038161840002543,2363,1923,426,178.17144244386654,8.400898371952822,4332,1.9818229996489458,636.9292493568475
253,OnePlus,4.8625760706464565,3592,2222,165,278.8662720456722,10.219609590007678,3214,1.1935943346213567,1279.213157292959
254,OnePlus,7.511134420942129,3293,1025,433,135.2070888863624,11.684946542441981,5040,2.302710152583565,627.1248779533696
255,OnePlus,4.663185529242621,3097,1185,559,216.9938769590583,8.413527691724072,2098,3.3704359903939105,740.9372745070243
256,OnePlus,5.1782476403826525,3627,2298,460,258.5854522184567,5.858653789622161,5591,1.729731009968204,411.5841270419691
257,OnePlus,6.641375737890671,1394,3006,488,159.9123346278302,5.748237953493159,2715,1.1397392861300863,761.1345445421102
258,Samsung,6.700975479675389,2325,766,533,245.2471812895533,10.509604083548197,5381,3.3115567511295545,503.0909720912783
259,Samsung,4.603966965654255,2944,1914,368,161.08776968951986,6.969392484951484,5423,1.8805468458971857,868.937859074402
260,OnePlus,6.543725742166152,2410,2615,268,211.4722365716368,8.004667275260815,2917,2.9825283935610747,820.2212969563307
261,OnePlus,7.412712601239269,3733,2439,566,107.25317645625661,5.551423360275062,3379,2.997939905830164,1007.8799904621368
262,Samsung,5.032252230497667,3734,1770,186,250.73828127002233,7.8991486395975485,3081,3.1056407311622922,1103.0873162654257
263,Xiaomi,6.637179517562538,2338,3012,519,222.07999193008465,6.38008243783552,4647,2.8655100007708554,1297.61098597367
264,Xiaomi,5.25870186789151,2131,2886,394,135.41819480420298,7.8292936144610366,4510,1.755131885091659,542.5229770953964
265,Samsung,5.414052450778054,2526,2132,163,151.736613332343,7.783335097323199,5491,2.890484341488001,402.43919055277485
266,OnePlus,7.060385446276767,3740,842,558,127.35583220278839,7.027557061102778,2556,1.950794433854949,768.9853966081677
267,Xiaomi,7.4035562630688005,1704,1964,352,227.07904680594928,10.686151502787357,4082,2.207333472140122,1211.078333418835
268,OnePlus,6.284909521916809,1913,2153,320,133.8705451887884,11.141831828014492,2664,2.61449387767828,737.4505870596336
269,Xiaomi,5.1000022815972095,2491,2553,167,154.53807385044746,11.170188239220458,2102,1.036122787776012,960.2568791208868
270,OnePlus,5.843323987239982,1636,2376,233,280.05609018250226,5.494489218527242,4506,1.5790097836838182,431.24392521152015
271,Samsung,4.12539897517445,1923,776,574,264.455335336508,9.878005773813218,3343,1.9333519785317885,1051.0242706286238
272,Xiaomi,4.362241226758857,3732,1629,240,156.23490638376924,11.864637095213977,4137,1.3460337421881041,837.1960187653217
273,Xiaomi,4.125069395972502,2016,3094,193,282.38441667851725,11.749936655243161,2593,3.036480557565892,1262.041321131438
274,Xiaomi,6.272939010764231,2324,2988,434,217.61095248057705,9.049352999000387,2830,2.637630396459228,1283.054269612801
275,Xiaomi,6.6222020416648135,2659,2270,223,133.56056716058606,5.848279666911119,2933,2.889802453396876,864.7419067297017
276,Xiaomi,7.299822261251145,1435,2971,367,137.28708498760014,5.1158943499940985,4984,1.3805837947296806,1122.5079555366856
277,Samsung,6.664416958173158,3443,2999,239,152.8308389498101,10.61738031874361,5532,2.8290623993153714,1073.0723533226542
278,OnePlus,6.330349678361986,1323,894,207,183.56433813981164,6.2918949281325,5369,3.204078608974381,599.4071610042322
279,OnePlus,5.4610528222787655,3201,2519,565,225.61064319943975,7.893588329971582,5982,1.8731174675748468,986.00120365732
280,OnePlus,4.58420935482096,3637,1515,470,294.4130346012797,11.963928580601817,3932,1.6398476686481138,811.9175397146563
281,Samsung,5.963829922448336,2180,1442,476,184.8908049333566,7.7913563989088015,5826,3.1079227552033695,717.9011324043665
282,OnePlus,6.791746334050961,2209,2736,334,182.8328307194439,10.735168457005688,3704,3.032280936581483,664.0046600189685
283,OnePlus,6.986893550662007,2509,2373,158,224.32183724169664,5.31176904262837,5021,3.1229915199968694,985.1584210501921
284,Xiaomi,5.960583149830895,1908,2177,388,142.23813082086545,6.678959700977489,5581,2.5243322650455475,994.3964134922811
285,OnePlus,6.213531847382498,3301,942,344,164.3871637653086,6.366657917749177,2980,1.0871424379783334,1245.6816397480593
286,Samsung,6.704050584679521,2316,2274,159,288.17971270978387,8.83192824121514,2498,2.302391058632974,716.8643076589484
287,Samsung,5.567822429598858,2217,2250,424,129.25073810998867,7.039933711454709,5128,1.2996414573088728,1256.8063206527695
288,Xiaomi,4.78524609778229,2510,1221,236,146.7941239786013,7.351778769086588,4387,2.418022947191969,952.2729036553822
289,Samsung,7.1668032963147805,3045,2386,252,276.934060001715,11.086306910642325,5535,2.2837513143356953,678.4993312027319
290,Xiaomi,5.062265383554525,2510,2277,296,205.7778376409952,10.880530476958606,2928,1.0172063883290168,681.9620123067673
291,Xiaomi,5.633310855274013,2596,2881,330,134.8923821438422,11.305529505199896,4018,2.6975726580686157,1226.501498873883
292,OnePlus,5.061479353672301,3650,2024,432,294.80766504787624,9.065943115835214,3264,2.053820575271354,502.8267416363359
293,OnePlus,5.103799942076906,2358,1175,361,117.68120737787793,11.026023133809506,3956,2.8617662959877492,486.79613677367945
294,Xiaomi,4.273497134142562,3478,780,452,266.719274153817,9.682422908736388,2046,2.2742386440354565,692.1954808862524
295,OnePlus,6.921780679774251,2969,1295,186,251.3051756605955,8.017385819878056,4473,2.100180930654249,757.2196381610414
296,Samsung,4.457214871745312,2047,3123,257,127.77429812461038,7.016022171748791,3265,1.9287777081305835,1178.03219776885
297,OnePlus,4.487942543616632,2839,1918,193,180.17156733543987,5.642722034746514,2244,2.7160140279588747,1017.3824260021445
298,OnePlus,6.683843493481234,3373,2407,529,176.25739361219559,7.536999174749724,4162,2.310498068442253,768.9721822823653
299,OnePlus,6.131724876066388,2014,2454,227,163.14669710138966,7.884287772676446,3322,1.606852081111518,566.3453743634709
300,Xiaomi,5.793572468502596,2090,2979,326,175.88972558745937,11.040592941948226,5413,1.403681376818944,585.7494578521192
301,Xiaomi,7.159419815588528,1344,1649,506,277.40983297600087,10.367432144625877,4587,1.5989857265391474,883.2644274013076
302,Samsung,4.593236792572101,1898,1374,572,158.10629544463566,9.528188739906929,2323,2.4726765155221795,551.7088907985628
303,OnePlus,4.816957825760088,2859,2547,359,272.99789917399465,9.068898397368653,3523,2.28942034038263,482.5498705373941
304,Xiaomi,7.487544910470328,2628,1054,522,121.91798808708678,8.949710958663772,2780,2.9700871355685377,640.5201309840464
305,OnePlus,4.488127810246829,1596,1094,516,258.39190764555343,10.158184360761348,5827,3.329229532334641,559.7120499053601
306,OnePlus,4.994887910683623,1399,1859,353,245.78609630862502,10.910416553292226,3034,2.4930687785687358,493.9526698762379
307,Samsung,6.634700878170989,1978,2140,325,179.4682846061675,9.374914162262879,4552,3.074171697898005,496.501675923757
308,Samsung,6.688184526254192,3739,1764,458,285.0192763021921,11.411427304554532,4351,1.8614688880547323,917.4252400920865
309,Samsung,4.051404179541456,1282,1234,526,125.40560808198961,9.755567866670471,5316,2.693133812296507,1033.1363838966713
310,OnePlus,7.500857977223879,1687,1003,556,199.96190620106023,10.313718064126691,4813,1.7660776067651214,829.2505990654029
311,Samsung,5.661744415713525,3086,970,201,227.5482379211426,9.836641984200899,2461,2.8557635929942693,654.1179552091885
312,Xiaomi,6.2506209597984395,3322,2905,451,198.14842661429788,10.114066291211284,4366,2.891266055877332,776.6918182007738
313,Xiaomi,6.860956236814237,3558,2412,445,287.3223639361947,8.094518505524501,2166,3.327017583210462,1124.5002770698516
314,Xiaomi,5.4635994208669905,3255,3172,322,169.91405432055342,6.319199430823006,5307,1.8566304677684404,696.1951003156171
315,Xiaomi,6.191758356921897,3813,1915,228,175.32956636811934,6.461339832208291,5703,1.4410171474509696,736.7181304160655
316,OnePlus,7.3472730672205255,3414,3155,396,274.68765359943507,8.029625103180202,5891,3.4190320401572007,841.7811590579984
317,Samsung,4.782723836365755,2336,1799,162,222.95691676009096,10.461663058891975,5436,1.26620105587302,1279.2559867584855
318,OnePlus,5.051649236382669,1659,2303,230,204.84228454411874,10.19968716633809,5359,3.438897983978153,593.6099681076515
319,Xiaomi,6.298710847530344,3308,1833,198,239.79949439920108,5.703085937049394,4342,3.168388214894085,1194.8407798777941
320,Xiaomi,4.534979306461606,2475,2953,229,163.63366938412878,10.049763045914428,5096,3.4806496723955047,1045.0975975816557
321,Xiaomi,6.085256973014989,1808,1290,459,244.57634590692666,8.528630896792894,4193,1.9128371411046974,930.7723153305299
322,Samsung,7.161960129604116,2333,2307,319,221.20041700384024,10.084943412979134,5018,1.7622699161183042,511.82814033542985
323,OnePlus,6.203370294698867,2253,1592,535,276.4135874819902,8.109790284835537,2563,1.1499206733423617,1075.865704996345
324,Samsung,6.8040302205633765,2515,3046,290,237.625851965497,9.103125481390785,4352,2.135231314404463,575.6094124125001
325,Samsung,4.110323852978614,1551,1634,197,115.77348368289253,9.545028814645573,3177,1.1287118395621278,797.5766613551027
326,Xiaomi,4.582525816911917,1644,2258,429,279.45753316867996,5.151539506024271,5837,3.1544951610954937,734.3241598936976
327,OnePlus,7.480505525474726,3265,1693,203,115.83583802375459,10.836982703845408,2161,1.642858538734969,1197.2988182377044
328,OnePlus,6.050625698220952,3475,2222,553,102.78457352857309,11.415450898544977,2271,3.040952538560302,1086.2828350785558
329,Samsung,6.337038454500604,3089,1119,489,173.41656524892346,6.3046171012728465,2328,3.4680744712729794,459.1263936701841
330,OnePlus,7.561309771316056,3631,856,260,254.73064250915905,5.454429675362784,2914,1.0188277827258165,782.6373911656628
331,Xiaomi,4.828259596447756,2138,2629,473,106.84731656685315,6.727452903087645,4770,1.0090173016967152,813.829919005291
332,OnePlus,4.078529094429022,2893,2307,242,101.77231555640614,6.898541029526037,5296,1.6507322781641767,565.9647340759673
333,OnePlus,6.7500884529198295,2876,2334,199,208.33001871428536,5.240873422043525,2235,2.5976469920847944,854.7252529430818
334,Samsung,4.335738138882687,1301,3126,389,244.76812306460766,6.702385618203191,2217,3.211328664626367,833.5219081437378
335,Samsung,7.492248480815458,2670,1949,426,232.83983102025232,5.305210564216182,5245,2.5816479603161664,573.5295420600191
336,OnePlus,5.284063114926748,2098,2166,232,148.6251837255105,6.9172279152741,5594,3.2636303008592225,1173.9593548712055
337,Xiaomi,4.432895630744755,2103,1934,301,177.2800753961609,9.299957151003767,4884,3.0066595226541213,922.2094102951241
338,OnePlus,6.928859578405938,2643,762,498,147.82047946735787,6.450503283052609,5555,3.084875265406379,852.3196413917017
339,OnePlus,4.593640863994783,2954,1462,276,114.02990123690589,7.201804116829106,5481,2.2037359535823438,1077.2601579125558
340,OnePlus,6.133764562503316,1755,2561,283,201.72035489506735,6.470048893136767,2994,3.4296212283861216,547.4632047613492
341,Samsung,5.920301888783697,1662,2022,557,206.48901645924067,11.984994099904243,2166,1.6438673956593912,928.7097064261675
342,Samsung,6.100541214971364,3324,3070,520,282.8409210342801,9.0843071799349,2900,1.7561772720742321,1119.6892258466823
343,OnePlus,7.412043399279448,2511,2105,235,219.15206583490954,8.051635765961795,5891,3.0272201305611217,415.28964452159073
344,OnePlus,5.647163936342439,3562,1005,506,273.4197875215218,6.952266890162656,4824,1.661429402404699,615.900780007353
345,Samsung,5.990827332510097,1546,1398,496,204.82123174190707,6.754581193971514,4000,1.135941879606882,999.0472180730354
346,Xiaomi,5.376241595490357,3457,1693,221,204.5067259108479,9.002260656146717,3282,1.9545493896389154,904.656688865105
347,OnePlus,6.355890092795812,2523,1510,480,200.18212117852755,5.1343045375192276,3373,2.09426837518186,1105.8939842526893
348,Xiaomi,6.189696440636029,2579,1177,328,265.6325525873659,11.766649067412578,3648,1.2054948816796234,527.37311395273
349,Xiaomi,5.964266041629408,1942,868,239,122.99619142947822,8.952447190880507,5971,1.8514487968701947,1120.149486362501
350,Samsung,7.303784752493794,1615,1182,507,268.81079041525777,8.202337333374043,2035,2.6007882906888353,876.2533526386635
351,Xiaomi,7.072459197646928,2417,2742,240,297.35767537935465,6.26872525172376,5474,3.256259777147803,1074.5492441290298
352,Samsung,5.172211052208244,3646,2008,449,115.74857799712093,11.53327400040508,2525,1.0769848042497467,430.67594814635896
353,Xiaomi,6.99803463394486,2903,2283,224,115.2222041841953,7.380446223082144,5554,2.9883401440118824,707.7020573362634
354,OnePlus,4.062963045923306,1326,2352,205,202.59974424842775,7.033189803160623,4091,3.275301810945592,811.8546438377889
355,Xiaomi,6.6952981471415045,1669,2210,266,264.884616208898,7.591608818307595,3733,1.2178016303304693,557.3461714371372
356,Xiaomi,5.512923883314633,3529,2405,512,252.83197051015824,8.76015671965876,3787,1.1553113281362084,1020.9402494130152
357,OnePlus,4.564384520122005,2811,857,305,108.85374757725114,9.89727477010701,5028,2.6840244291493764,1283.044854745968
358,Samsung,5.1772365043987,2090,1775,452,104.40947147515315,9.597712861234324,4668,1.7591960876612334,893.5687793857479
359,OnePlus,4.058084238957862,1352,2475,540,175.66615206633742,7.265919387983248,2281,2.2879296514131697,1018.9107696338336
360,Samsung,7.357801757147791,2980,2572,316,217.86888900131765,6.301977167311157,4524,2.5431322042426276,759.4507433010067
361,OnePlus,7.225996067404878,2065,2140,208,272.01296386241614,10.809033199896122,4252,3.0815009152123958,949.4820669939819
362,Samsung,5.691909358613037,1453,2309,210,195.42640430673418,11.783423247311951,3945,1.0183669059247868,966.5410548493568
363,Xiaomi,4.8508468141371655,2939,2370,563,189.67050538544834,9.366629839731246,3112,1.8261360978079957,1039.4148549399024
364,Xiaomi,5.833640156261001,1724,2482,481,231.962419559686,11.333453968760685,2773,2.1977873646436885,863.2898791449034
365,Samsung,6.225484912404758,2876,953,159,213.81629171605596,5.642777883952248,5191,2.466366957360658,820.5128762057394
366,OnePlus,4.956593164289233,1994,777,376,139.3802335204399,11.167047045480416,5982,2.4657062619549377,521.5835208661315
367,Samsung,5.935316101310478,2867,2116,427,272.73773846164966,9.13305625824065,3857,2.789274208454196,459.5853039635356
